, 14. Green Curry with Eggplant, Coke Zero (355 mL), IND Zero (355 mL), L5G. Green Curry with Eggplants and Basil Leaves, L7. Eggplant Basil Stir Fry,11. Tom Ka Gai,12. Tom Yum Kung,13. Thai Noodle Soup,15. Yellow Curry with Potato,16 Pieces Cut Rolls,16 Pieces Deluxe Cut Rolls,16. Red Curry with Bamboo Shoots,18. Pad Si Ew,19. Pad Kee Mao,20. Pad Thai,21. Swimming Rama,22. Cashew Stir Fry,23. Garlic Vegetables,25. Thai Fried Rice,26. Veggie Stir Fry with Thai Sweet Basil,27. Ginger Stir Fry,28. Thai Basil Prawns Stir-fry,29. Black Pepper Garlic Prawns,6. Fresh Papaya Salad,7UP,8. Thai Noodle Salad,A1. Crispy Wontons,A2. Spring Rolls,A3. Crispy Tofu,A4. Skewers Chicken Satay,A5 Wagyu Bento (feeds 1-2),A5. Crispy Prawn Wonton,Aburi Duo - 3pc Salmon/3pc Ebi ,Aburi Ebi Oshi - 6pc,Aquafina 500mL,Avocado ,Bacon Cheeseburger,Basmati Rice,Beef Noodle Soup 牛肉金汤面,Bento Box,Betty's Burger ,Betty's Burger Sauce ,Biryani Rice Bowls,Black Sesame Coconut Milk 黑芝麻生椰牛乳,Black Truffle Siu Mai 黑松露烧卖 (3pc),Black glutinous rice with coconut soup椰汁黑糯米,Black sesame paste soup芝麻糊,Bluefin Tuna,Bo Bo Bowl 爆爆碗,Bowl Of Fries,Bowl Of Peri Peri Fries,Bubly Blackberry,Bubly Peach,Burger,Butter Chicken ,C7. 8 Pcs. Chicken Wings,COKE,Call us If you have any questions,Callister Cream Soda,Callister Hibiscus Lemonade,Callister Raspberry Earl Grey,Callister Root Beer,Callister Spruce & Hops,Cha Siu Bao 叉烧包(2pc),Cheeseburger,Chicken  Protein Noodle Soup 鸡汤公仔面,Chicken Cafreal ,Chicken Teriyaki Fried Rice (照燒雞肉炒飯),Chicken Thigh w/spicy soy sauce (椒麻雞排),Chicken Tikka Caesar,Chicken nuggets w/spicy soy sauce on fried rice(椒麻鹹酥雞炒飯),Chicken nuggets w/spicy soy sauce(椒麻鹹酥雞),Chopstick,Cilantro Cream Chicken,Cilantro Cream Paneer,Coke (355 mL),Coke Zero,Combo for 1,Cucumber,Curry Fish Ball 咖喱鱼丸,Diet Coke,Diet Coke (355 mL),Diet Pepsi,Dirty Samosas,Dr. Pepper,Evian Spring Water - 750mL,Extreme Spicy Beef Noodle Soup (麻辣牛肉麵),Family Platter (feeds up to 4),Fork,Fresh Sago Milk Cup 西米冰牛乳,Fried Chicken Nuggets (台式鹽酥雞),Fried Chicken Nuggets Bento(台式鹽酥雞便當),Fried Chicken Nuggets with Fried Rice (台式鹽酥雞炒飯),Fried Chicken Thigh (台式炸雞排),Fried Chicken Thigh Bento(台式雞排便當),Fried Chicken Thigh w/spicy soy sauce Bento(椒麻雞排便當),Fried Chicken Thigh w/spicy soy sauce on Fried Rice (椒麻雞排炒飯),Fried Chicken Thigh with Fried Rice (台式雞排炒飯),Fried Pork Chop (台式炸排骨),Fried Pork Chop Bento(台式排骨便當),Fried Pork Chop with Fried Rice (台式排骨炒飯),Fried Red-Fermented Pork Bento(台式紅糟肉便當),Fried Red-Fermented Pork with Fried Rice (台式紅糟炒飯),Fried fish cake (炸甜不辣 ),Ginger Ale,Ginger Brown Sugar Tofu Pudding 原味豆花,Golden Lemon Chicken Bento(黃金檸檬雞便當),Grass jelly with Coconut soup & Mixed taro ball 大满贯,Green Grape Tofu Pudding 青青爆珠豆花,Grilled Chicken Bento (feeds 1-2),Grilled Onion Cheese Burger ,Honey Sauce Chicken Bento(蜜汁雞便當),House Special Beef Noodle Soup (原汁牛肉麵),IND Coke (355 mL),IND Diet Coke (355 mL),Ice Pop - Mr. Freeze,Indi Baos,Jumbo Mango & pomelo W sago 大杨枝金捞,Jumbo Mango chewy ball芒之丸子,Kheema Ghotala,King Salmon,Kung Paw Chicken Bento(宮保雞丁便當),L1. Pad Thai*,L2. Pad Si Ew*,L3. Pad Prink Khing,L4. Thai Fried Rice*,"L5R. Red Curry with Bamboo Shoots, Bell Peppers and Basil Leaves",L5Y. Yellow Curry with Potatoes Topped with Crispy Shallots,L6. Ginger Stir Fry,L8. Fresh Vegetable Stir Fry in Curry,L9. Cashew Stir Fry,Mac N Cheese × 2,Mac n Cheese,Madras Coconut Chicken,Mango & Coconut with black glutinous rice芒椰黑糯米,Mango & Coconut with mango jelly芒椰芒果爽,Mango & Coconut with red bean芒椰红豆,Mango & Coconut with sago芒椰西米,Mango & pomelo W sago 杨枝金捞,Mango Chewy 多芒小丸子,Mango Coconut with Tofu Pudding 椰芒啵啵甜豆花,Mango Iced Crisp 芒果冻饼,Mango Lassi,Mango Mochi 芒果糯米糍,Mango Pudding with Chewy Ball Mango,Mango Pudding with Small Chewy Ball,Mango Sago 多芒西米捞,Mango crystal jelly 多芒亮晶晶,Mango delightful trio 多芒鸳鸯黑糯米,Mango slush with crystal jelly粒粒芒水晶晶,Mango slush with mango jelly粒粒芒芒果爽,Mango yakult 养乐多芒芒,Marinated Chicken Chop Bento(滷香雞排便當),Marinated Tofu with Meat Sauce (滷香豆腐),Masala Vada Pav ,Matcha Chewy Mixed Sago Coconut Soup 丸丸抹茶西米露,Matcha Sago Milk Cup 抹茶西米牛乳,Matcha Strawberry Milk Cup 抹茶莓莓牛乳,Meet Green Grape 遇见青提,Mixed Matcha Panna Cotta 丸丸抹茶冻,NF2. Sen Lek Pad Si Ew,NF3. Sen Lek Pad Kee Mao,NS5. Yellow Curry Chick Noodle,Natural Coconut Water,One Bowl of Steam Rice (白飯一碗),Oreo Chocolate Iced Crisp 奥利奥冻饼,Oreo Matcha Panna Cotta 奥利奥抹茶冻,PADTHAI Combo for 1,Palak Patta Chaat ,Paneer Butter Masala,Peanut Sauce,PearlCastle - Taiwanese Sausage with Fried Rice (台式香腸炒飯),Pepsi ,Pepsi Zero,Plum Spring Roll Sauce,Pomelo&Mango Sago Soup 杨枝金捞西米露,Pomelo&mango with sago Drink 杨枝金捞,Poutine ,Purple Potato & Taro Milk 紫薯香芋鲜奶,Purple Rice & Taro Milk 紫米芋泥鲜奶,R1. Pad Thai Fried Rice (Choice of protein),Red Bean Fall Tofu Pudding 秋日红豆小丸子豆花,Rice Bowls ,Salmon Oshi - 6pc,Salted Salmon Bento (feeds 1-2),Samosa Pav,San Pellegrino 500ml,Sandwich,Scallion Beef Slices Bento(蔥爆牛肉便當),Scallop,Side dish of Taiwanese Pork Meat Sauce (台式滷肉小份),Small Chewy Ball,Snow Pear 轻乳小吊梨,Spicy Bluefin Tuna,Spicy Crispy Chicken Bento(左宗雞便當),Spicy Fried Chicken Nuggets (香辣鹽酥雞),Spicy Fried Chicken Nuggets Bento(香辣鹽酥雞便當),Spicy Fried Chicken Nuggets with Fried Rice (香辣鹽酥雞炒飯),Spicy Shrimp,Spoon,Sprite,Steamed Beancurd Sheet Rolls 腐皮鲜竹卷 (2pc),Strawberry Milk 草莓牛乳,Sweet Black Sesame Paste with Milk Mochi 鲜奶麻薯芝麻糊,Szechwan Chicken Bento(四川雞便當),Tacos,Taiwanese Meat Sauce on Dried Noodle (肉燥拌麵),Taiwanese Pork Meat Sauce Bento(台式滷肉便當),Taiwanese Sausage (台式香腸),Taiwanese Sausage Bento(台式香腸便當),Tamago ,Tandoori Chicken Power Bowl,Tandoori Chicken Sandwich ,Taro & Chewy Ball Tofu Pudding 芋泥小丸子豆花,Taro Chewy Ball,Taro Chewy Mixed Coconut Soup 满芋西米露,Thai Ice Coffee,Thai Ice Tea,Tom Yam Noodle Soup Bowl 冬阴功汤面,Toro ,Truffle Lobster,Tsukiji Platter (for 2),Unagi,Vada Bao,Vanilla Ice Cream Sandwich,Vegetable Samosa,White Jasmine Rice,White Peach ,Winter Mixed Bowl 白雪甜心,Wonton with Chili Sauce (紅油炒手),Yellow Tail
c91065ac90b711bedf5bcaeef639d55960b420bf306e84333cea1bf7a07e583e,3,0,3,0,0,6,0,0,0,0,0,0,0,5,13,0,3,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,6,0,14,3,0,0,0,0,0,33,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,3,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c969ff6b21203db4bbf4451ce13847afeb8b27cfca714c96f57da0630ced46d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c99ecb586d79083a9c7b255f9e433431ed86ab24ba3fc2c3b921fd8b04fc2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca37d3dd29db134dfc4241c048ee8bfb3e076626cb025b0adf5c1dce8ca6a9f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca4ee4b809ee1d25699f404007ba4e94cf9a9f6449bebe247dea1c6594365e9f,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
caff5ad5bf317a7c0a19e1072174600402428a72f5cf119fbbfca908c50f4086,8,8,1,4,1,5,2,0,6,0,4,0,0,4,20,0,6,0,5,0,2,0,1,0,29,0,10,2,3,0,1,2,5,0,3,4,0,1,4,0,5,0,3,0,0,0,0,0,3,10,0,4,4,4,0,0,5,0,13,3,7,0,0,0,0,1,2,0,0,0,0,0,15,0,0,7,8,1,0,0,4,2,12,0,6,3,0,0,18,0,0,0,3,2,0,1,2,12,3,0,0,0,5,0,0,11,3,0,0,2,2,3,17,0,1,0,0,0,0,0,10,0,0,15,3,3,0,3,0,0,5,0,14,1,2,0,0,2,2,3,0,0,4,1,0,0,0,0,0,1,3,3,0,0,4,0,2,5,3,1,3,8,0,0,3,0,6,1,7,0,0,0,5,13,1,3,8,1,1,0,1,1,2,6,0,0,1,11,6,0,0,0,0,1,1,3,0,1,3,4,3,4,4,0,0,1,3,1,2,0,0,0,3,0,2,1,15,10,2,2,0,0,0,0,0,4,5,0,2,2,0
cb4a105ad03565892b8f62887249bac327baee937e11da9c04582ae1e8a4e38b,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
cbdffc6fa6927b93e7bd88cc60be24a5559caf96ccd2b3a7c966c6501abe102c,4,0,4,1,1,8,0,0,0,0,0,0,2,4,22,1,4,0,9,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,5,1,4,0,0,0,4,0,0,0,0,0,0,0,0,8,1,0,0,17,0,1,0,0,55,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,4,0,0,0,0,1,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cc1648b450ef6d494c505e36e481c282de9cf95881a4559a1ea00a8dddf9a036,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
cc53634151a0625771f2b2c15d1bbf00e0f69edfb28a566fc4bb4b71d9923987,10,0,9,1,0,19,0,0,1,0,2,1,3,9,46,0,10,0,0,1,0,0,2,1,28,0,5,1,0,2,0,0,4,1,12,0,10,0,2,0,9,0,0,0,0,0,0,0,0,18,1,0,10,32,1,3,0,0,109,2,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,9,0,0,2,0,0,0,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,4,0,0,13,0,13,2,6,0,50,1,0,0,1,0,2,2,6,0,10,5,0,0,0,4,2,36,0,0,0,0,0,9,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,18,0,0,11,4,4,0,0,0,0,0,0,0,0,2,0,0,0,37,0,0,1,4,9,4,0,0,0,2,3,1,6,9,19,9,4,0,0,0,0,0,0,6,0,1,0,2,2,2,0,0,4,0,0,0,1,0,7,0,0,0,0,10,0,0,0,6,0,0,1,0,4,4,0,0,0,0
ccf2abbeeedcb28c6a0bc86165425aae54cbee1a0e3094be80960034aadca7ba,0,0,1,0,0,3,1,0,5,0,1,1,0,1,19,1,6,0,4,4,0,1,1,3,2,0,4,3,1,3,0,1,2,0,3,1,7,0,1,0,2,0,0,0,0,0,0,0,1,2,0,3,4,3,4,3,2,0,10,1,4,0,0,0,3,0,0,2,0,0,0,0,10,0,0,4,0,2,0,0,0,0,4,0,1,3,0,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,2,0,1,1,0,0,0,1,0,0,0,3,0,2,0,2,0,1,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,3,0,1,2,0,0,1,7,0,0,0,0,1,1,2,0,1,0,1,0,1,1,2,1,0,0,1,1,0,1,3,1,2,2,4,2,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,4,2,1,0,4,0,0,1,0,1,0,0,1,0,0
ceef48ec0f6872aea1388f4dca84d9dd8c8c46341ec0489ef5ef06164c54780e,3,2,3,0,0,6,0,0,0,0,0,0,1,3,13,0,3,0,6,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,1,1,0,0,0,0,0,8,0,14,3,10,0,0,0,0,33,0,14,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,1,0,12,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,1,4,0,0,0,10,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,2,3,1,0,0,0,0,1,0,2,3,8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cfb233f8f64465ee904dd1339a64e579f5fd54746d4264a416d11f4acd8dcc32,0,0,0,1,0,2,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,4,2,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0
cfeb32b1e04542c7036ee03cf4d2738e39766efa149b8cdd3a8f15c668a6908f,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
d0683064a189976805124996525b392cb392b01ee5ae4af1adce8eaaf4b76a31,7,0,3,0,0,6,0,0,1,0,0,0,5,3,17,1,0,1,0,0,0,0,2,0,2,0,0,1,0,1,0,1,0,0,4,1,4,0,1,1,3,0,0,0,0,0,0,0,1,6,0,10,4,9,2,3,0,0,30,3,15,0,0,0,2,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,3,1,2,1,0,0,0,0,0,2,0,0,0,0,2,5,1,0,0,1,3,1,0,0,0,0,0,1,1,3,6,7,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
d088bc2c41facd8b806cd14b436e502d1b8cd5bb5ad63691c9e7579e1f9fe352,5,0,1,0,0,2,0,0,0,0,0,0,5,1,6,1,0,0,3,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,1,2,0,3,1,3,0,1,0,0,10,1,4,0,0,0,3,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
d0b87c61852998871b0cb6873a23f92f78237cccd646bd13843f00e8227ab93b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0b908cfd443371af9587f73d6f3775abab5dc4a0da875b01fa5eb26da514095,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
d0bdf038a12c0cc18ad0cfc47b14aef967655d84dc44aeb1a8af3cdf769c63e9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
