,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Callister Spruce & Hops,0.006385321,0.0019889644,-0.005906506,0.00040112864,-0.0007665413,-0.0034221942,-0.0013548058,-0.00049975497,-0.0017607933,0.0063763415,-0.0026667218,-0.0016208586,-0.002681395,-0.0032165244,-0.00068602245,-0.001589174,0.004786643,0.0035976162,0.0019231696,0.0032742433,0.002000757,-0.00406913,-0.00053313747,0.0008293429,-0.005255654,-1.0452544e-06,0.0063525946,-0.0019960979,-0.0014862142,-0.0022839268,-0.0006679894,-4.3253105e-05,0.0015489081,-0.0006258075,-0.0020862157,0.00480707,0.008765073,0.0018371955,-0.0067619346,0.0014486378,-0.005684044,0.0007182597,0.001565205,-0.0035106847,-0.0030247692,-0.0022857848,0.0008700385,0.00038638976,0.003763751,-0.0008818226,-0.0012487017,0.00051463785,-0.0027201371,-0.004078532,-0.0009026523,0.002080074,-0.0012592962,-0.005520495,0.005243307,-0.0029660037,-0.0024366332,0.0005260205,-0.0055773756,0.0013964156,0.005374866,-0.005072868,0.0039332644,-0.0021891317,-0.0030112192,-0.0021183817,0.0049057617,-0.0014430665,0.001708431,-0.001382243,0.0063166693,-0.0019693282,0.0015455931,-0.003719486,0.002272524,0.0049800132,-0.0012392825,-0.0048134415,6.990336e-05,-0.0035683196,0.004975526,7.1692746e-05,-0.004559525,0.001426688,-5.208243e-05,-0.0032968137,-0.00043940055,0.002693787,0.00065506186,-0.0037650636,0.0052325204,-7.829551e-05,5.234033e-05,0.00080989656,-0.004131651,-0.006041896
Cha Siu Bao 叉烧包(2pc),-0.0029471242,0.0024740915,0.004806011,-0.0042434772,-0.0033434448,-0.0007985149,0.0030710548,0.003411801,-0.0010704373,-0.0043879645,0.001899324,-0.004314079,0.00042995848,0.00025167209,-0.0027005547,-0.00028039096,-0.0008530532,-0.0018311065,-0.0016964752,-0.0025109306,-0.0031165292,-0.0038636061,-0.001164508,-0.00094191666,-0.0010838455,0.0034704562,0.0015597069,-0.0044168867,-0.0028413036,0.00033612148,0.0011155569,0.0038566783,-0.0018607723,0.0014623564,-0.0018109403,-0.003557029,-0.0019078695,-0.0024643983,0.0027188659,0.0008487588,-0.0002526446,0.00047180653,0.004995909,-0.0012135938,0.0008268036,0.0020810675,0.0015111357,-0.00035068626,0.0051089763,-0.002633028,0.00071652076,0.002591956,0.0012416937,0.004687285,-0.0005596379,0.0011613218,-0.0015811359,0.0027724307,0.004026536,-0.001387132,0.00039188826,-0.00075243565,-0.0027288836,-0.00088340807,-0.0003187062,-0.0009120971,0.0014826466,0.002623442,-0.00028951553,0.0027603367,0.0014199764,0.00019638594,-0.0008574215,-0.00069106516,-0.00046971525,0.0032102105,-0.0011475212,-0.0032289303,-0.0029976997,0.002783954,-0.00038286336,0.0009456237,-0.001434528,0.006674795,0.0031898436,0.0026223045,-0.0025633746,-0.0005979982,-6.362218e-05,0.0009812623,-0.00025399125,-0.001553545,-0.0020354358,-0.00076211087,0.0026186923,-0.0028266218,0.006656418,-0.004964637,0.0029124308,-0.0035197728
Cheeseburger,-0.0017523449,0.0022343786,-0.0037223913,0.008967512,-0.0047022784,-0.0051723397,0.0076344917,0.007287007,-0.0060914466,0.0054470003,0.0070844423,-0.0073605706,0.0028753325,-0.0049094455,0.007580541,-0.005102156,0.008276603,0.00033861314,0.009837041,-0.0031042323,0.005259999,0.0010029126,-0.0016930482,0.001102243,0.0023694674,0.0098283505,0.002349898,-1.1247255e-05,0.0058558583,0.008138894,0.0025861976,0.009011328,-0.007301132,0.0071547423,0.0027835732,0.0061398563,-1.4141022e-05,0.005666592,0.003942464,-0.0022038142,0.0009626822,0.005176317,0.0027711014,0.0066829734,0.00082609215,-0.0010661199,0.007772243,0.004067609,-0.0053844373,-0.005314493,-0.00611929,-0.007212086,0.0027461133,0.009212301,0.00027509755,0.0011873622,0.0015086108,0.006485851,-0.0047119893,0.00904734,-0.0011284509,0.00383243,-0.0079242885,0.005366818,-0.0023090402,-0.004972505,-0.0014988887,0.004584688,0.009640441,0.007625481,0.0071065514,-0.005274193,0.009166659,-0.00753064,-0.007002748,0.0055306726,-0.0025861212,-0.0096025625,0.0054844795,-0.007351914,-0.005014203,-0.0029884663,-0.010006716,-0.005940751,-0.00904326,0.009028133,0.0041763093,0.0007086841,-0.006813381,-0.004395188,0.005671403,-0.009547757,-0.006534228,0.0010334771,0.00036134562,0.0007927846,0.008049859,-0.0029669146,-0.0049171117,0.00032025567
Chicken  Protein Noodle Soup 鸡汤公仔面,-0.00048676756,0.0015964946,0.0056511397,0.0010606846,-0.0034119629,-0.006101223,0.0014237022,0.004289291,-0.0055002226,-0.0019545867,0.003352746,-0.0050785188,0.00020531956,0.0039287945,-0.0031505632,-0.00037179948,0.0009583359,-0.0012737755,-0.0026179478,-0.0016888719,0.0003150534,0.0003902982,0.0028638989,-0.0015873912,-0.001102786,4.2736716e-05,0.0003016831,-0.0015106259,0.00058077724,-0.0050571365,-0.00024132952,-0.0017361346,0.0038042697,0.00034528843,0.0017949541,2.2920733e-05,0.0040666014,-0.0039968127,-0.0027516368,0.0010033909,-0.0010189542,-0.0010913067,-0.0028314511,0.0010336966,-0.0038945451,0.0006848552,-0.0034522307,-0.0015968278,-0.0025048794,-0.00036857888,-0.0030116844,0.00013628793,-0.0007691106,0.0013973931,-0.00039292205,0.00020087436,0.00045345156,-0.004040654,0.0028369734,0.0021161218,-0.005095901,-0.0028913172,-0.0017319054,-0.0019721293,-0.0023538824,-7.183505e-05,-0.00016022082,0.0024241298,0.0027314874,-0.0008197209,0.00012776497,0.002558445,0.0003870098,-0.000104291925,0.0031093399,0.0057862927,0.0022359244,-0.0030868007,0.0013491506,0.0022693619,0.00015107934,0.0024742107,0.0022562945,0.0030820807,-0.0035275496,0.0027007943,-0.0005437073,9.761675e-05,0.0058713676,0.0044048512,-0.0010815399,0.0033393595,-0.00174457,-0.0012374575,-0.002749477,0.0014557049,-0.0006288425,0.00035199727,0.0044716345,0.0008316993
Chicken Cafreal ,0.0007061523,0.0010695797,-0.002074355,0.0069061313,-0.005242141,-0.004355218,0.0014888339,0.0061890963,-0.0027554233,-0.0007022191,0.0042000758,-0.0031995242,-0.000710138,0.005790608,-0.00739526,-0.0036354424,0.005848785,-0.0012809315,-0.0051577515,-0.009316237,0.00806678,0.007294379,0.0010171861,0.004311124,0.0032580707,-0.004181278,0.0024229381,0.0066418382,-0.0033725281,-0.0008500441,0.00041860156,0.00073506497,6.147334e-05,0.00081071723,0.0013168767,-0.0024286695,0.008232829,-0.002527671,0.0003907201,0.0022946678,-0.002528075,0.0031698565,-0.0018422769,-0.0047159297,0.004523603,0.0016609941,0.00047918782,0.009200087,0.005499237,0.004907191,-0.008217432,0.003385865,-0.0013411719,-0.0015083903,0.0035607684,-0.0029125293,0.0024585223,-0.0010960172,-0.0015738381,0.0072111217,-0.0018064172,0.0007857968,-0.0026637404,-0.003830503,-0.0002344586,0.0030994043,-0.0046433923,0.004229676,0.0027914317,0.0006044094,-0.0010074174,-0.00045227073,-0.0047452203,-0.006628756,0.0018223692,0.0034779601,0.00571978,0.0017403687,-0.0037374902,-0.006750679,-0.005221718,-0.0013876794,-0.001244778,0.008122629,-0.003504295,0.0024135562,0.003652023,-0.004612519,0.0030159983,-0.0015471119,-0.002956354,-0.0012592758,0.0014214014,0.001262756,0.0055660135,0.006410501,-0.0016025899,-0.005270833,-0.0009047247,0.004233756
Chicken Teriyaki Fried Rice (照燒雞肉炒飯),-0.003142643,0.0034962646,-0.0027340786,0.0038808913,-0.0014130392,0.000929706,0.0013655276,0.0052127945,-0.0064616213,0.002127632,-0.0035142773,0.0011928448,-0.00021152012,0.002315307,-0.0034913048,-0.0012590301,0.0026876084,0.0005218731,-0.0025231058,-0.002092416,-0.0012268197,-0.0010888439,0.003864923,-0.0020538396,0.0024380381,-0.00013119858,-0.000744428,0.0051022163,-0.0056993524,-0.0007748584,0.0021690489,-0.0022218756,0.0031144412,-0.005709006,0.0014448266,-0.003859756,-0.00046278554,-0.0001368599,0.0028279084,-0.003049539,-0.0023175275,-0.001266808,-0.0027117343,0.0028303983,0.0021176543,-0.0030485052,-0.0033610142,0.0016889868,0.0007116236,0.0009792887,-0.0017389867,0.0024984374,-0.0004054453,-0.0031230792,0.00041474472,-0.003877166,-0.00023747403,-0.005837623,-0.00056344015,0.0028150708,0.002767489,0.0004455899,0.004573226,-0.0015972093,-0.0046844846,0.0026277462,0.0029121374,0.006669988,-0.0033923876,0.0021547219,-0.0016236578,0.0036544004,0.0028214776,0.0013405023,0.0014604812,0.003966176,0.0031566073,0.0019057455,0.0010105298,-0.00055448094,6.990936e-05,-0.0008267861,0.00081280916,0.0033789375,-0.0017249702,0.00010034572,0.00076363963,-0.0004121989,-0.0014706061,0.0007269811,0.0004091123,-1.4736014e-05,0.0013937165,-0.00067659176,0.006621822,-0.0011795914,0.0018982943,-0.003757811,0.0024196017,0.00043802094
Chicken Thigh w/spicy soy sauce (椒麻雞排),-0.002782419,0.000426529,0.0009822204,0.0059171673,-0.0024297896,-0.00031731962,0.0035497185,0.00069372304,-0.00023237515,0.0016118347,0.0017555101,-0.001307236,0.0004810642,0.0024575302,-0.00065776875,-0.004729485,-0.0007252141,-0.00048473888,-0.0014778845,-0.004122171,0.0045506875,0.00036689895,0.0039978893,0.0012602068,0.0032269724,0.0014708927,0.00023600308,-0.0036718461,0.0006824922,-0.0027472395,0.0005430014,0.00032158374,0.00491707,-0.00039437306,0.00059164566,0.00048701893,0.00061141193,0.0021020686,-0.0023336941,-0.0033074815,0.00020955456,-0.0008360161,0.0010416704,-0.0022290882,-0.0023816873,0.0010784119,0.00024269358,-0.00091008353,0.00202287,0.0011908491,0.0004187165,0.0006609426,-0.0014867056,0.0006962409,-0.0018752384,-0.0028921,0.0014779987,-0.0017606365,-0.004683136,0.002308213,0.00011860378,-0.0018972052,0.002721333,-0.0018948074,-0.0040613012,0.0011949119,-0.002062137,0.0025433172,-0.0055587664,0.0020192165,0.00035281017,0.0027851902,0.0026256845,0.0006671596,0.0018015442,-0.0030232929,-0.00048937043,0.0020268902,-0.00027802866,-0.0023184349,-4.825679e-05,-0.003315515,0.0017043082,0.0017920589,-0.0026796004,-0.000848039,0.003420732,-0.005334265,-0.0006851875,0.0010999689,-0.0032272807,-0.00093934004,0.00045569206,0.00091481925,0.0047953087,0.0033580605,-0.002788568,-0.0021922982,-0.0026566058,0.0018240238
Chicken Tikka Caesar,-0.0014297133,0.0021888383,0.0008264066,0.0055744476,-0.0018164353,-0.0054401457,0.004795789,0.00026030047,-0.0066719693,0.0035711825,0.0042221784,-0.00020137274,-0.0039349427,0.00366504,0.0011780489,0.002464501,0.0023559753,0.002967215,-0.0060254685,-0.00021631182,0.0030502956,-0.0015662707,-0.0041152365,0.0019167882,-0.0028765127,-0.0024109841,0.0013543569,-0.0033932712,-0.0052412003,0.0006633724,-0.003983166,-0.0025949108,0.0016261507,-0.001449902,0.0034496759,0.0031997235,0.002855697,0.0014551142,-0.0019322601,-0.0028339035,-0.00014870265,0.0005013224,-0.001345585,0.002609254,0.0021646197,0.0018400233,-0.004037391,0.0032746803,0.00049449346,0.0028110715,-0.0024255018,0.00019756705,0.0023294252,0.0036584667,0.0031445443,-0.00412878,-0.0039661694,-0.0022779843,-0.002402474,0.0048381914,0.0021031278,-0.0023035284,0.0029667346,-0.005147387,-0.0025717353,-0.0025602123,0.00075962144,0.0049996558,0.0013982678,0.005368264,-0.00064012426,0.0005741177,-0.0007359548,-0.007367167,0.0048621786,0.0036468555,0.0018709506,-0.002011965,0.00069140986,-0.0013780067,0.0005628535,-0.0017601474,-0.002355825,0.0049623246,-0.0007201219,-0.0019760388,0.0032903245,0.0013493598,-0.00094280735,0.0012541761,0.0016128166,0.0026281865,0.0011597307,0.0044738096,0.008179017,0.0053044646,-0.0012104894,-0.0052778716,-0.00027440998,-0.0006250748
Chicken nuggets w/spicy soy sauce on fried rice(椒麻鹹酥雞炒飯),-0.0014781207,0.002550178,-0.00064651156,0.0018405397,0.0008951101,0.0006278331,0.0042501893,0.0014349124,-0.005028447,0.0004163386,-0.0003300553,-0.0012553261,0.0011508008,0.0016378287,0.00081268087,-0.003696786,-0.00022526854,0.0038353535,-0.0007954608,-0.0031868021,0.0029574623,-0.0025986182,0.003144667,-0.0021908202,0.0011474417,-0.0005155868,0.001569524,-0.0034966108,-0.0020151762,0.0010028752,0.00093375,0.0003956217,0.0004890077,5.9705486e-05,0.00070015684,0.0010347482,-0.0016210527,0.0014001834,-8.1962804e-05,-0.004363707,0.00037145815,-0.0013262811,0.00093775266,8.1494654e-05,0.00015930229,-0.0010181367,-0.0015975911,-0.0024559202,0.0012291702,-0.0027010057,0.0006001866,-0.0002814612,0.0018646187,-0.0026545497,0.0016319361,-0.0033297641,-0.0008294476,-0.0008553329,-0.0023621917,-0.0010208928,0.0008301098,-0.0025025154,0.0033174243,2.7185519e-05,-0.002197837,0.0017415596,0.0009022077,0.0030478863,-0.0043023843,0.0019580137,-0.0003296017,0.0009281872,0.0007523674,0.0020328416,0.0009467018,0.0022598715,0.0017783488,0.0036228125,0.00028817885,-0.0010968662,-0.00037476062,-0.0013662736,0.00021654827,-0.0002098339,-0.0007768203,-0.0019826714,0.005321344,-0.0026091412,0.0020208077,0.0002047224,-0.000823254,-0.00064358,0.00016104223,-0.0020534636,0.0028977557,0.002546729,0.001678585,-0.002584883,0.0024611466,-0.0010977925
Chicken nuggets w/spicy soy sauce(椒麻鹹酥雞),-0.00083187246,-0.00061315886,0.0012706482,0.0047042933,0.0005620481,-0.0018308535,0.003745361,0.0009501141,-0.0018744807,0.00035081492,0.0010710084,-0.0022934086,-7.739392e-05,0.0027737783,-0.00034794922,-0.0046507022,-0.00049919303,0.0024208457,-0.0014548176,-0.0026876973,0.0035321147,0.0012444458,0.0033782993,-0.0014923067,0.0031098258,0.00043277163,-0.00017491578,-0.005411372,0.0008648319,-0.00024323996,0.0014890291,0.0015780795,0.0034567711,0.0014461135,0.00012505303,0.004064403,-0.0014028383,0.001497991,0.0027123874,-0.004485648,0.0018429098,-0.0024163218,0.0010941783,-0.0012752243,0.0010170708,-0.0014437592,-0.0034074828,-0.0007799519,0.0016989837,0.00017847224,0.0017080571,0.0012249922,0.00087273825,-0.0020934555,0.00023393675,-0.0021935164,0.0009037911,-0.0012780932,-0.002447021,0.00042653395,-0.0040738597,-0.0030668636,0.00052754744,-0.00090884813,-0.0021690244,-0.00011408777,-0.0025614677,0.0033201424,-0.0034192996,0.0014301977,-0.0008938822,0.00011438178,-0.00014395756,0.0022107472,0.0001542614,0.0009956132,0.0016281162,0.0024501916,-5.0735234e-05,0.0022566963,-0.00092062826,-0.0013356633,0.0045855567,0.001837813,-0.0004796492,-0.0005387209,0.0052864533,-0.0034790991,-0.00071182806,0.0027991624,0.0010217096,-0.0002923094,-0.0014584297,0.0006069743,0.003805437,0.004884765,-0.00021631374,-0.0023282608,-0.0004240145,0.0023826943
Chopstick,-0.004489304,-0.006593994,0.00553668,-0.0054432712,-0.0057489695,0.0013376975,0.0018356466,-0.0070109274,0.009194544,-0.0012408161,0.0067709708,0.006467147,0.006090839,-0.0064624073,0.0007697487,-0.0014768434,-0.0074770283,-0.0031591272,0.0009535527,0.006252353,-0.0024182892,-0.0014319575,-0.0022857701,-0.0038847541,-0.00047348143,-0.0068103434,0.0008256984,0.0054765046,-0.0010666763,-3.8524868e-05,0.0005629885,-0.002756691,0.0050576474,0.005272601,0.009184275,0.008462996,-0.0012922799,0.008831119,-0.00945644,-0.008826391,0.0025662123,0.006556586,0.005945468,0.0005394614,0.009861362,-0.00086683274,0.007127613,0.0041145813,-0.008042268,0.00537133,0.0073679863,0.005584042,0.004080583,0.00039790155,-0.0046608257,-0.0010703135,0.008710438,-0.007607043,0.005260557,0.0010640717,0.00482723,-0.0017851281,0.007904568,0.0051478026,0.0059663546,-0.003026805,0.004951365,0.006706753,-0.0030049349,0.009785197,0.00807356,-0.0017831492,0.001522398,-0.0010640955,0.00812628,-0.0016494489,0.00819494,-0.007333102,0.008669213,0.007334062,-0.0053913356,-0.0066697644,0.009128137,-0.0012333024,0.0024841058,-0.0032982219,-0.0014568972,0.004527681,0.004361006,-0.0011303258,0.00036037446,-0.0059549846,-0.006660402,-0.0048267986,-0.0016122973,-0.0020783497,0.00077668665,-0.0029209852,0.0051852153,-0.0007415402
Cilantro Cream Chicken,-0.004186913,-0.0014881439,0.0013379628,0.0011039121,-0.0026014342,-0.008462942,0.0025014349,0.0012494276,-7.568005e-05,0.00018612901,-0.0008582527,0.0011063536,-0.0051349704,0.002956712,-0.0029715744,-0.00064694847,-0.003578064,-0.0025052258,-0.0032286346,-0.0032011718,0.0007068352,0.0005846653,0.0038228221,-0.004360588,0.008078659,-0.00035228612,-0.0020209926,0.0070472,-0.007949551,-0.00015074697,0.0027810808,0.0012357204,0.0040352917,-0.0013287576,-0.0041475073,-0.00023687247,0.0040862816,-0.00096264173,-0.0026566454,-0.0009229337,-0.0045877495,0.0030546058,-0.0022209326,-0.0066723614,0.0017899728,-0.0012000768,-0.006920342,0.0008593101,0.0033326496,0.0052627674,-0.002462343,0.0018177353,0.0022782928,0.002999033,0.006344752,0.0005764489,0.001960542,0.0005103454,-0.0028736994,0.003644185,-0.0055504106,6.1619496e-05,-0.00094144046,-0.0027246298,-0.0025225435,0.00097381306,-0.00093613955,-0.00063617964,0.00033849408,0.002871781,0.0007192039,0.0047471314,-0.0003989625,-0.0013318034,0.0022767847,-0.0060378765,0.0013260305,-0.0029322542,-0.0017891591,-0.00436349,-0.0032427975,0.0024167423,0.00058792625,0.0069888537,-0.003126368,0.0010460251,0.0052166223,0.0008302482,-0.0024499362,0.0022633811,0.0058638956,0.0018250503,0.0035833602,-0.005667592,0.004810561,0.0017107637,-0.0035461953,-0.004552935,-0.0031991627,0.0028831065
Cilantro Cream Paneer,-0.0026720308,-0.0010691547,-0.0014139088,-0.0043133562,0.0013259128,-0.004203779,-0.0019373243,-0.00018823177,0.002832913,0.00271321,-0.0049873167,0.0004017808,-0.0037534274,0.0031589929,0.0010026209,-0.0010598387,-0.006016478,-0.0039291424,-0.003129753,-0.002119271,-0.0031297377,-0.004136207,-0.0015013843,-0.0035698412,0.007666584,0.0005851653,-0.0013711132,0.003407105,-0.0043274993,0.00033240338,0.0047265617,0.0011613594,0.002017205,-0.00043747388,-0.005566728,-0.0013210519,0.0024327051,-0.0017391393,0.0005587984,-0.0013267379,-0.0024598334,-0.0018170305,-0.000113576105,-0.0060472344,0.0010082518,-0.0033269257,-0.0030550605,-0.002320344,0.0016609615,0.0051030386,-0.0016071746,0.00022175496,0.0011085182,0.0020319289,0.0060088113,0.004725914,-0.0014799349,0.0032142235,0.0001696727,0.00084428675,-0.0022680948,-0.0016437875,-0.0019116993,0.002272173,-0.00027253883,0.003405291,-3.240665e-05,-0.0053326264,0.0017980692,0.00096318073,-0.0042200503,0.0042320583,-0.003163433,-0.00041079428,0.00035219532,-0.0047535235,-0.00017776177,-0.0011356106,0.00094942906,-0.00052204466,0.00017540313,0.0003565169,-0.0012464697,0.0055796057,-0.0006537363,0.0013059108,0.0021558527,0.003878075,-3.2605138e-05,-0.00068718946,0.0034557711,0.002590167,0.00087795843,-0.009000021,0.0004502097,-0.0029017257,0.0018691458,-0.004170451,-0.0034809157,-0.0021060181
Coke (355 mL),0.0045074713,0.007860477,0.0055904267,0.00033873273,0.00020762067,0.0012894953,2.3497036e-05,0.0018188551,0.0050004525,-0.0013718796,0.006831784,-0.002404177,0.0012735231,-0.004378147,-0.0057976274,0.0004846498,0.0078120218,-0.0043682787,0.00042518682,0.00013456366,0.0028185146,-4.880014e-05,-0.0011233068,-0.0012595045,-0.0026020403,0.0054829624,-0.0019407542,0.00018046878,0.0074945316,-0.0009643156,-0.0018513319,-0.0035589645,0.0031721327,-0.0072336774,-0.001020602,-0.008841453,0.003320292,-0.00086822617,-0.0010295026,0.000912498,0.0020522112,0.00010549725,0.0046751914,0.0011099712,-0.0014792543,0.0006346614,-0.0020367594,-0.003097957,-0.004251252,0.0017406984,0.004996773,0.0055115987,-0.0026443943,-0.0026456607,-0.0046325233,-0.008161569,0.0049741967,0.002365735,-0.00341746,-0.0010411432,-0.0050537665,0.00038843765,-0.002248664,0.0071120188,0.0016536044,0.0036014714,0.0038036113,0.0007486148,-0.0017572424,0.00033130555,-0.001071911,-0.0007073381,0.0033455812,-0.0027895356,-0.0001665565,-0.006574623,0.005418375,0.0029091134,0.0033813186,0.005890797,-0.0075208223,-0.0018406417,0.0046979254,-0.0035308462,-0.00089665875,0.0016135445,0.0050946316,0.001396017,-0.003933058,-0.0010928477,0.0084382985,-0.002689593,0.0025205798,0.0019093773,-0.0021577824,-0.0036590034,-0.002579478,0.008595822,-0.005942352,0.0065944334
Coke Zero,0.0041649006,0.0031811895,0.0010303785,0.008977853,-0.008296214,0.005964645,0.00037772488,5.2746356e-05,-0.0041460358,0.006388865,-0.0016815423,-0.0002462389,0.009572592,-0.003961787,-0.0068343314,-0.0056186486,0.004970657,-0.0017183733,-0.0042117294,0.0003583996,0.0031669782,0.0018908074,0.0038166565,0.0011252351,0.0030629574,0.0037599676,-0.0017944908,0.003946907,0.0046992074,0.0012414687,0.0011480165,-0.0057187444,0.007099018,-0.006848746,0.0031462118,-0.0050841095,-0.0031307852,-0.007043815,0.0007786862,-0.0056576813,-0.0057113916,-0.0007842214,0.0037343812,0.002266829,-0.0047788126,0.00067311036,-0.0034306927,-0.004369756,-0.008658273,-0.0034286976,0.007008183,-0.0016705568,-0.00929713,-0.0033490472,0.0015789294,-0.0058901813,0.0005993757,-0.0032218997,-0.0047672032,-0.0031009887,-0.0024877796,-0.00013851281,-0.006889729,0.0051518213,-0.005044882,0.0011272744,0.0037760823,0.0065507954,-0.001999677,0.00500854,-0.0018155755,-0.00063025416,0.0028322528,-0.0017644954,-0.001820101,-0.004010222,0.0051032538,-0.0021021708,0.000715376,0.005124504,-0.0038988986,0.002065287,0.002258956,-0.002814685,-0.0071897325,-0.0045273593,-0.002585848,-0.0042024795,-0.005419972,0.001768243,0.0045948485,-0.0060280683,0.0009960671,0.00065174955,0.0013659513,-0.0029675085,-3.8069906e-05,0.0081243,-0.004777855,-0.0018498728
Combo for 1,0.00087545393,-0.002688782,-0.003083059,0.00155282,0.0058699073,-0.0037832551,-0.0022282964,0.003710372,-0.005507444,-0.0017604617,0.0030257222,-0.004292802,0.00078687206,0.00043710385,0.006563305,-0.001290523,-0.00031638646,0.0028156808,-0.003968087,-0.000457939,0.0050819386,-0.002630806,-0.0075140567,0.004095174,-0.0012977081,-0.0028507411,-0.0066920035,-0.0018593152,-0.0009878881,0.0069041527,-0.0040549203,0.0056766365,-0.0033501007,-0.0059139067,-0.0019415934,0.0012997892,-0.008795029,-0.004799257,-0.0010290723,-0.0048460895,-0.0003770647,-0.0011154648,0.0013806937,0.0033424774,-0.0021728678,0.0041523213,0.0012721373,-0.0020779178,-0.0024573156,0.0032128666,0.006542187,-0.0044193543,0.0083899405,-0.002941707,-0.0014367865,0.00018471736,-8.7187684e-05,-0.00045850308,0.0054654246,0.006264217,0.00084291084,0.0029145898,-0.0067418152,-0.0023706544,-0.0040573664,0.0075232494,-0.003362224,-0.002220697,-0.0013503551,-0.004559656,-0.0079499455,-0.00447036,0.0005252871,-0.004694615,0.003088756,-0.0012947104,-0.0018149948,-0.0010701553,-0.0022243683,-0.0063906517,-0.0029346023,0.001591747,0.0058511356,0.0024728177,0.0007474974,0.00086002087,0.0024455048,0.0016318777,0.0054204767,-0.0054975236,0.0021465134,-0.005907043,0.0020564413,0.0031749369,-0.0062199226,-1.5412224e-05,0.00057100435,-0.00545851,-0.0016946523,-0.0038871586
